,year,importer1,importer2,flow1,flow2
572,1950,Nicaragua,South Korea,0.0,0.0
573,1950,Nicaragua,India,0.0,0.0
574,1950,Nicaragua,Pakistan,0.0,0.0
575,1950,Nicaragua,Sri Lanka,0.0,0.0
576,1950,Nicaragua,Thailand,0.0,0.0
577,1950,Nicaragua,Philippines,0.0,0.0
578,1950,Nicaragua,Indonesia,0.0,0.0
579,1950,Nicaragua,Australia,0.0,0.0
580,1950,Nicaragua,New Zealand,0.0,0.0
581,1950,Costa Rica,Panama,0.1,0.22
582,1950,Costa Rica,Colombia,0.0,0.5
583,1950,Costa Rica,Venezuela,0.0,0.2
584,1950,Costa Rica,Ecuador,0.1,0.0
585,1950,Costa Rica,Peru,0.1,0.1
586,1950,Costa Rica,Brazil,0.0,0.0
587,1950,Costa Rica,Bolivia,0.0,0.0
588,1950,Costa Rica,Chile,0.0,0.0
589,1950,Costa Rica,Argentina,0.0,0.0
590,1950,Costa Rica,Uruguay,0.0,0.0
591,1950,Costa Rica,United Kingdom,2.5,0.0
592,1950,Costa Rica,Ireland,0.0,0.0
593,1950,Costa Rica,Netherlands,0.2,2.0999999
594,1950,Costa Rica,Belgium,0.67380798,0.3850331
595,1950,Costa Rica,Luxembourg,0.026192,0.0149669
596,1950,Costa Rica,Switzerland,0.40000001,2.0
597,1950,Costa Rica,Spain,0.0,0.0
598,1950,Costa Rica,Portugal,0.0,0.0
599,1950,Costa Rica,Poland,0.0,0.0
600,1950,Costa Rica,Hungary,0.0,0.0
601,1950,Costa Rica,Czechoslovakia,0.1,0.0
602,1950,Costa Rica,Italy,0.60000002,1.0
603,1950,Costa Rica,Albania,0.0,0.0
604,1950,Costa Rica,Greece,0.0,0.0
605,1950,Costa Rica,Bulgaria,0.0,0.0
606,1950,Costa Rica,Romania,0.0,0.0
607,1950,Costa Rica,Russia,0.0,0.0
608,1950,Costa Rica,Finland,0.0,0.0
609,1950,Costa Rica,Sweden,0.2,0.0
610,1950,Costa Rica,Iceland,0.0,0.0
611,1950,Costa Rica,Liberia,0.0,0.0
612,1950,Costa Rica,Ethiopia,0.0,0.0
613,1950,Costa Rica,South Africa,0.0,0.1
614,1950,Costa Rica,Iran,0.0,0.0
615,1950,Costa Rica,Turkey,0.0,0.0
616,1950,Costa Rica,Iraq,0.0,0.0
617,1950,Costa Rica,Egypt,0.0,0.0
618,1950,Costa Rica,Lebanon,0.0,0.0
619,1950,Costa Rica,Jordan,0.0,0.0
620,1950,Costa Rica,Israel,0.0,0.0
621,1950,Costa Rica,Saudi Arabia,0.0,0.0
622,1950,Costa Rica,China,0.0,0.0
623,1950,Costa Rica,North Korea,0.0,0.0
624,1950,Costa Rica,South Korea,0.0,0.0
625,1950,Costa Rica,India,0.30000001,0.0
626,1950,Costa Rica,Pakistan,0.0,0.0
627,1950,Costa Rica,Myanmar,0.0,0.0
628,1950,Costa Rica,Sri Lanka,0.0,0.0
629,1950,Costa Rica,Nepal,0.0,0.0
630,1950,Costa Rica,Thailand,0.0,0.0
631,1950,Costa Rica,Philippines,0.0,0.0
632,1950,Costa Rica,Indonesia,0.0,0.0
633,1950,Costa Rica,Australia,0.0,0.0
634,1950,Costa Rica,New Zealand,0.0,0.0
635,1950,Panama,Colombia,0.66000003,0.5
636,1950,Panama,Venezuela,0.0,0.30000001
637,1950,Panama,Ecuador,0.55000001,0.0
638,1950,Panama,Peru,0.0,0.0
639,1950,Panama,Brazil,0.0,0.0
640,1950,Panama,Bolivia,0.0,0.0
641,1950,Panama,Paraguay,0.0,0.0
642,1950,Panama,Chile,5.2800002,0.0
643,1950,Panama,Argentina,0.33000001,0.0
644,1950,Panama,Uruguay,0.0,0.0
645,1950,Panama,United Kingdom,2.4200001,0.0
646,1950,Panama,Ireland,0.0,0.0
647,1950,Panama,Netherlands,0.33000001,0.1
648,1950,Panama,Belgium,0.63530469,0.0
649,1950,Panama,Luxembourg,0.0246953,0.0
650,1950,Panama,France,0.66000003,2.0
651,1950,Panama,Switzerland,0.44,0.0
652,1950,Panama,Spain,0.0,0.0
653,1950,Panama,Portugal,0.0,0.0
654,1950,Panama,Poland,0.0,0.0
655,1950,Panama,Hungary,0.0,0.0
656,1950,Panama,Czechoslovakia,0.0,0.0
657,1950,Panama,Italy,0.33000001,0.2
658,1950,Panama,Yugoslavia,0.0,0.0
659,1950,Panama,Greece,0.0,0.0
660,1950,Panama,Bulgaria,0.0,0.0
661,1950,Panama,Romania,0.0,0.0
662,1950,Panama,Russia,0.0,0.0
663,1950,Panama,Finland,0.0,0.0
664,1950,Panama,Sweden,0.44,0.0
665,1950,Panama,Denmark,0.11,0.0
666,1950,Panama,Iceland,0.0,0.0
667,1950,Panama,Ethiopia,0.0,0.0
668,1950,Panama,South Africa,0.0,0.0
669,1950,Panama,Iran,0.0,0.0
670,1950,Panama,Turkey,0.0,0.0
671,1950,Panama,Iraq,0.0,0.0
672,1950,Panama,Egypt,0.0,0.0
673,1950,Panama,Syria,0.0,0.0
674,1950,Panama,Lebanon,0.0,0.0
675,1950,Panama,Jordan,0.0,0.0
676,1950,Panama,Israel,0.0,0.0
677,1950,Panama,Saudi Arabia,0.0,0.0
678,1950,Panama,Yemen Arab Republic,0.0,0.0
679,1950,Panama,China,0.0,0.0
680,1950,Panama,South Korea,0.0,0.0
681,1950,Panama,India,0.0,0.0
682,1950,Panama,Pakistan,0.0,0.0
683,1950,Panama,Sri Lanka,0.0,0.0
684,1950,Panama,Thailand,0.0,0.0
685,1950,Panama,Philippines,0.11,0.0
686,1950,Panama,Indonesia,0.0,0.0
687,1950,Panama,Australia,0.0,0.0
688,1950,Panama,New Zealand,0.44,0.0
689,1950,Colombia,Venezuela,0.80000001,1.7
690,1950,Colombia,Ecuador,3.3,0.11
691,1950,Colombia,Peru,7.5,0.30000001
692,1950,Colombia,Brazil,1.1,0.0
693,1950,Colombia,Bolivia,0.0,0.0
694,1950,Colombia,Paraguay,0.0,0.0
695,1950,Colombia,Chile,1.1,0.0
696,1950,Colombia,Argentina,2.3,0.0
697,1950,Colombia,Uruguay,0.69999999,0.60000002
698,1950,Colombia,United Kingdom,16.9,0.5
699,1950,Colombia,Ireland,0.0,0.0
700,1950,Colombia,Netherlands,2.5,0.69999999
701,1950,Colombia,Belgium,7.1231132,2.0214241
702,1950,Colombia,Luxembourg,0.27688709,0.078576103
703,1950,Colombia,France,5.8000002,5.4000001
704,1950,Colombia,Switzerland,6.9000001,2.2
705,1950,Colombia,Spain,0.30000001,0.0
706,1950,Colombia,Portugal,0.5,0.0
707,1950,Colombia,Poland,0.0,0.0
708,1950,Colombia,Hungary,0.0,0.0
709,1950,Colombia,Czechoslovakia,0.60000002,0.0
710,1950,Colombia,Italy,3.4000001,0.89999998
711,1950,Colombia,Albania,0.0,0.0
712,1950,Colombia,Yugoslavia,0.0,0.0
713,1950,Colombia,Greece,0.0,0.5
714,1950,Colombia,Bulgaria,0.0,0.0
715,1950,Colombia,Romania,0.0,0.0
716,1950,Colombia,Russia,0.0,0.0
717,1950,Colombia,Finland,1.4,2.4000001
718,1950,Colombia,Sweden,7.9000001,4.6999998
719,1950,Colombia,Denmark,0.60000002,0.0
720,1950,Colombia,Iceland,0.0,0.0
721,1950,Colombia,Liberia,0.0,0.0
722,1950,Colombia,Ethiopia,0.0,0.0
723,1950,Colombia,South Africa,0.30000001,0.0
724,1950,Colombia,Iran,0.0,0.0
725,1950,Colombia,Turkey,0.0,0.0
726,1950,Colombia,Iraq,0.0,0.0
727,1950,Colombia,Egypt,0.0,0.0
728,1950,Colombia,Syria,0.0,0.0
729,1950,Colombia,Lebanon,0.0,0.1
730,1950,Colombia,Jordan,0.0,0.0
731,1950,Colombia,Israel,0.0,0.0
732,1950,Colombia,Saudi Arabia,0.0,0.0
733,1950,Colombia,China,0.0,0.0
734,1950,Colombia,North Korea,0.0,0.0
735,1950,Colombia,South Korea,0.0,0.0
736,1950,Colombia,India,0.0,0.0
737,1950,Colombia,Pakistan,0.0,0.0
738,1950,Colombia,Myanmar,0.0,0.0
739,1950,Colombia,Sri Lanka,0.0,0.0
740,1950,Colombia,Nepal,0.0,0.0
741,1950,Colombia,Thailand,0.0,0.0
742,1950,Colombia,Philippines,1.0,0.0
743,1950,Colombia,Indonesia,0.0,0.0
744,1950,Colombia,Australia,0.1,0.0
745,1950,Colombia,New Zealand,0.0,0.0
746,1950,Venezuela,Ecuador,2.0999999,0.0
747,1950,Venezuela,Peru,3.2,0.0
748,1950,Venezuela,Brazil,1.4,18.92
749,1950,Venezuela,Bolivia,0.0,0.0
750,1950,Venezuela,Chile,0.40000001,0.0
751,1950,Venezuela,Uruguay,0.30000001,5.3000002
752,1950,Venezuela,United Kingdom,43.5,45.099998
753,1950,Venezuela,Ireland,0.1,0.2
754,1950,Venezuela,Netherlands,7.6999998,15.2
755,1950,Venezuela,Belgium,9.3370533,4.1391058
756,1950,Venezuela,Luxembourg,0.36294651,0.1608938
757,1950,Venezuela,France,11.3,34.599998
758,1950,Venezuela,Switzerland,6.0999999,1.7
759,1950,Venezuela,Spain,3.2,2.9000001
760,1950,Venezuela,Portugal,1.3,0.30000001
761,1950,Venezuela,Czechoslovakia,1.9,0.0
762,1950,Venezuela,Italy,14.4,6.5999999
763,1950,Venezuela,Yugoslavia,0.30000001,0.0
764,1950,Venezuela,Greece,0.0,0.0
765,1950,Venezuela,Finland,0.30000001,1.0
766,1950,Venezuela,Sweden,4.3000002,6.9000001
767,1950,Venezuela,Norway,0.60000002,2.2
768,1950,Venezuela,Denmark,4.5,0.0
769,1950,Venezuela,Iceland,0.0,0.0
770,1950,Venezuela,Ethiopia,0.0,0.0
771,1950,Venezuela,South Africa,2.0,0.0
772,1950,Venezuela,Iran,0.0,0.0
773,1950,Venezuela,Turkey,0.1,0.0
774,1950,Venezuela,Iraq,0.0,0.0
775,1950,Venezuela,Lebanon,0.0,0.0
776,1950,Venezuela,Jordan,0.0,0.0
777,1950,Venezuela,Israel,0.0,0.0
778,1950,Venezuela,India,0.69999999,0.0
779,1950,Venezuela,Pakistan,0.0,0.0
780,1950,Venezuela,Myanmar,0.0,0.0
781,1950,Venezuela,Sri Lanka,0.1,0.0
782,1950,Venezuela,Philippines,4.0999999,0.0
783,1950,Venezuela,Indonesia,0.40000001,0.0
784,1950,Venezuela,Australia,0.1,0.0
785,1950,Venezuela,New Zealand,0.0,0.0
786,1950,Ecuador,Peru,0.55000001,4.5999999
787,1950,Ecuador,Brazil,0.0,0.0
788,1950,Ecuador,Bolivia,0.0,0.0
789,1950,Ecuador,Paraguay,0.0,0.0
790,1950,Ecuador,Chile,0.55000001,1.7
791,1950,Ecuador,Argentina,0.0,0.5
792,1950,Ecuador,Uruguay,0.0,0.60000002
793,1950,Ecuador,United Kingdom,3.6300001,0.60000002
794,1950,Ecuador,Ireland,0.0,0.0
795,1950,Ecuador,Netherlands,0.11,0.30000001
796,1950,Ecuador,Belgium,1.1647249,2.0214241
797,1950,Ecuador,Luxembourg,0.045274802,0.078576103
798,1950,Ecuador,Switzerland,1.1,0.69999999
799,1950,Ecuador,Spain,0.0,0.1
800,1950,Ecuador,Portugal,0.0,0.0
801,1950,Ecuador,Poland,0.0,0.0
802,1950,Ecuador,Hungary,0.0,0.0
803,1950,Ecuador,Czechoslovakia,0.22,0.0
804,1950,Ecuador,Italy,0.88,3.9000001
805,1950,Ecuador,Yugoslavia,0.0,0.0
806,1950,Ecuador,Greece,0.0,0.0
807,1950,Ecuador,Bulgaria,0.0,0.0
808,1950,Ecuador,Romania,0.0,0.0
809,1950,Ecuador,Russia,0.0,0.0
810,1950,Ecuador,Finland,0.11,0.0
811,1950,Ecuador,Sweden,0.99000001,0.0
812,1950,Ecuador,Denmark,0.0,0.0
813,1950,Ecuador,Iceland,0.0,0.0
814,1950,Ecuador,Liberia,0.0,0.0
815,1950,Ecuador,Ethiopia,0.0,0.0
816,1950,Ecuador,South Africa,0.0,0.0
817,1950,Ecuador,Iran,0.0,0.0
818,1950,Ecuador,Turkey,0.0,0.0
819,1950,Ecuador,Iraq,0.0,0.0
820,1950,Ecuador,Egypt,0.0,0.0
821,1950,Ecuador,Syria,0.0,0.0
822,1950,Ecuador,Lebanon,0.0,0.0
823,1950,Ecuador,Jordan,0.0,0.0
824,1950,Ecuador,Israel,0.0,0.0
825,1950,Ecuador,Yemen Arab Republic,0.0,0.0
826,1950,Ecuador,China,0.0,0.0
827,1950,Ecuador,South Korea,0.0,0.0
828,1950,Ecuador,India,0.11,0.0
829,1950,Ecuador,Pakistan,0.0,0.0
830,1950,Ecuador,Sri Lanka,0.0,0.0
831,1950,Ecuador,Thailand,0.0,0.0
832,1950,Ecuador,Philippines,0.0,0.0
833,1950,Ecuador,Indonesia,0.0,0.0
834,1950,Ecuador,Australia,0.0,0.0
835,1950,Ecuador,New Zealand,0.0,0.0
836,1950,Peru,Brazil,0.0,0.55000001
837,1950,Peru,Bolivia,0.0,6.0
838,1950,Peru,Paraguay,0.0,0.0
839,1950,Peru,Chile,2.2,17.9
840,1950,Peru,Argentina,6.8000002,9.3999996
841,1950,Peru,Uruguay,0.30000001,5.6999998
842,1950,Peru,United Kingdom,30.9,37.900002
843,1950,Peru,Ireland,0.0,0.2
844,1950,Peru,Netherlands,3.3,1.9
845,1950,Peru,Belgium,2.310199,10.29964
846,1950,Peru,Luxembourg,0.0898012,0.40036371
847,1950,Peru,France,3.4000001,2.0999999
848,1950,Peru,Switzerland,4.5999999,6.4000001
849,1950,Peru,Spain,0.30000001,0.40000001
850,1950,Peru,Portugal,0.1,0.5
851,1950,Peru,Poland,0.0,0.0
852,1950,Peru,Hungary,0.0,0.0
853,1950,Peru,Czechoslovakia,1.0,0.0
854,1950,Peru,Italy,2.9000001,0.89999998
855,1950,Peru,Albania,0.0,0.0
856,1950,Peru,Bulgaria,0.0,0.0
857,1950,Peru,Romania,0.0,0.0
858,1950,Peru,Russia,0.0,0.0
859,1950,Peru,Finland,0.2,0.0
860,1950,Peru,Sweden,3.0999999,0.30000001
861,1950,Peru,Norway,0.40000001,0.0
862,1950,Peru,Denmark,0.40000001,0.60000002
863,1950,Peru,Iceland,0.0,0.0
864,1950,Peru,Liberia,0.0,0.0
865,1950,Peru,Ethiopia,0.0,0.0
866,1950,Peru,South Africa,0.0,0.2
867,1950,Peru,Iran,0.0,0.0
868,1950,Peru,Turkey,0.0,0.0
869,1950,Peru,Iraq,0.0,0.0
870,1950,Peru,Lebanon,0.0,0.80000001
871,1950,Peru,Jordan,0.0,0.0
872,1950,Peru,Israel,0.0,0.0
873,1950,Peru,Saudi Arabia,0.0,0.0
874,1950,Peru,Yemen Arab Republic,0.0,0.0
875,1950,Peru,Afghanistan,0.0,0.0
876,1950,Peru,China,0.0,0.0
877,1950,Peru,Mongolia,0.0,0.0
878,1950,Peru,North Korea,0.0,0.0
879,1950,Peru,South Korea,0.0,0.0
880,1950,Peru,India,2.0,5.8000002
881,1950,Peru,Pakistan,0.0,0.0
882,1950,Peru,Myanmar,0.0,0.0
883,1950,Peru,Sri Lanka,0.1,0.80000001
884,1950,Peru,Thailand,0.0,0.2
885,1950,Peru,Philippines,0.0,0.0
886,1950,Peru,Indonesia,0.0,0.0
887,1950,Peru,Australia,5.1999998,0.11
888,1950,Peru,New Zealand,0.0,0.0
889,1950,Brazil,Bolivia,0.11,1.21
890,1950,Brazil,Paraguay,0.0,0.5
891,1950,Brazil,Chile,16.719999,11.2
892,1950,Brazil,Argentina,120.67,75.699997
893,1950,Brazil,Uruguay,8.9099998,17.200001
894,1950,Brazil,United Kingdom,148.94,113.7
895,1950,Brazil,Ireland,0.0,1.4
896,1950,Brazil,Netherlands,27.610001,18.799999
897,1950,Brazil,Belgium,67.130524,39.17712
898,1950,Brazil,Luxembourg,2.609473,1.522879
899,1950,Brazil,France,56.209999,53.299999
900,1950,Brazil,Switzerland,18.370001,18.1
901,1950,Brazil,Spain,8.25,12.7
902,1950,Brazil,Portugal,7.6999998,4.9000001
903,1950,Brazil,Poland,0.66000003,1.6
904,1950,Brazil,Hungary,0.0,0.0
905,1950,Brazil,Czechoslovakia,9.1300001,8.0
906,1950,Brazil,Italy,15.62,30.700001
907,1950,Brazil,Yugoslavia,1.54,2.5999999
908,1950,Brazil,Greece,0.55000001,2.2
909,1950,Brazil,Bulgaria,0.0,0.0
910,1950,Brazil,Romania,0.0,0.0
911,1950,Brazil,Russia,0.0,0.0
912,1950,Brazil,Finland,6.5999999,13.7
913,1950,Brazil,Sweden,52.470001,38.700001
914,1950,Brazil,Norway,15.62,16.1
915,1950,Brazil,Denmark,9.0200005,16.200001
916,1950,Brazil,Iceland,0.22,0.69999999
917,1950,Brazil,Liberia,0.0,0.0
918,1950,Brazil,Ethiopia,0.0,0.0
919,1950,Brazil,South Africa,3.4100001,8.1999998
920,1950,Brazil,Iran,0.0,0.0
921,1950,Brazil,Turkey,0.33000001,5.5
922,1950,Brazil,Iraq,0.0,1.1
923,1950,Brazil,Egypt,0.0,3.3
924,1950,Brazil,Lebanon,0.0,0.80000001
925,1950,Brazil,Jordan,0.0,0.0
926,1950,Brazil,Israel,0.0,3.0
927,1950,Brazil,Saudi Arabia,0.0,0.1
928,1950,Brazil,Yemen Arab Republic,0.0,0.0
929,1950,Brazil,China,0.0,2.5
930,1950,Brazil,North Korea,0.0,0.0
931,1950,Brazil,South Korea,0.0,0.0
932,1950,Brazil,India,1.54,0.0
933,1950,Brazil,Pakistan,1.98,0.0
934,1950,Brazil,Myanmar,0.0,0.0
935,1950,Brazil,Sri Lanka,0.0,0.2
936,1950,Brazil,Thailand,0.0,0.69999999
937,1950,Brazil,Philippines,0.0,0.69999999
938,1950,Brazil,Indonesia,0.0,0.0
939,1950,Brazil,Australia,0.99000001,11.22
940,1950,Brazil,New Zealand,0.0,0.22
941,1950,Bolivia,Paraguay,0.0,0.0
942,1950,Bolivia,Chile,3.1900001,0.1
943,1950,Bolivia,Argentina,10.78,2.0999999
944,1950,Bolivia,Uruguay,0.0,0.0
945,1950,Bolivia,United Kingdom,4.29,31.6
946,1950,Bolivia,Ireland,0.0,0.0
947,1950,Bolivia,Netherlands,0.22,0.40000001
948,1950,Bolivia,Belgium,1.482378,1.058841
949,1950,Bolivia,Luxembourg,0.057622399,0.0411589
950,1950,Bolivia,France,0.22,0.1
951,1950,Bolivia,Switzerland,1.21,0.0
952,1950,Bolivia,Spain,1.1,1.6
953,1950,Bolivia,Portugal,0.0,0.0
954,1950,Bolivia,Poland,0.0,0.0
955,1950,Bolivia,Czechoslovakia,0.0,0.0
956,1950,Bolivia,Italy,0.22,0.0
957,1950,Bolivia,Yugoslavia,0.0,0.0
958,1950,Bolivia,Greece,0.0,0.0
959,1950,Bolivia,Romania,0.0,0.0
960,1950,Bolivia,Russia,0.0,0.0
961,1950,Bolivia,Finland,0.0,0.0
962,1950,Bolivia,Sweden,0.76999998,0.0
963,1950,Bolivia,Denmark,0.0,0.0
964,1950,Bolivia,Iceland,0.0,0.0
965,1950,Bolivia,Liberia,0.0,0.0
966,1950,Bolivia,South Africa,0.0,0.0
967,1950,Bolivia,Iran,0.0,0.0
968,1950,Bolivia,Turkey,0.0,0.0
969,1950,Bolivia,Iraq,0.0,0.0
970,1950,Bolivia,Egypt,0.0,0.0
971,1950,Bolivia,Syria,0.0,0.0
972,1950,Bolivia,Lebanon,0.0,0.0
973,1950,Bolivia,Jordan,0.0,0.0
974,1950,Bolivia,Israel,0.0,0.0
975,1950,Bolivia,Saudi Arabia,0.0,0.0
976,1950,Bolivia,China,0.0,0.0
977,1950,Bolivia,South Korea,0.0,0.0
978,1950,Bolivia,India,0.0,0.0
979,1950,Bolivia,Pakistan,0.0,0.0
980,1950,Bolivia,Myanmar,0.0,0.0
981,1950,Bolivia,Sri Lanka,0.0,0.0
982,1950,Bolivia,Thailand,0.0,0.0
983,1950,Bolivia,Philippines,0.0,0.0
984,1950,Bolivia,Indonesia,0.0,0.0
985,1950,Bolivia,Australia,0.0,0.0
986,1950,Bolivia,New Zealand,0.0,0.0
987,1950,Paraguay,Uruguay,0.60000002,5.0
988,1950,Paraguay,United Kingdom,1.5,3.8
989,1950,Paraguay,Ireland,0.0,0.1
990,1950,Paraguay,Netherlands,0.40000001,1.5
991,1950,Paraguay,Belgium,1.347616,1.732649
992,1950,Paraguay,Luxembourg,0.052384,0.067350902
993,1950,Paraguay,France,0.30000001,0.40000001
994,1950,Paraguay,Switzerland,0.69999999,1.7
995,1950,Paraguay,Spain,0.0,1.5
996,1950,Paraguay,Czechoslovakia,0.0,0.0
997,1950,Paraguay,Italy,0.60000002,0.5
998,1950,Paraguay,Yugoslavia,0.1,0.2
999,1950,Paraguay,Greece,0.0,0.0
1000,1950,Paraguay,Finland,0.0,0.0
1001,1950,Paraguay,Sweden,0.60000002,1.3
1002,1950,Paraguay,Denmark,0.0,0.0
1003,1950,Paraguay,South Africa,0.0,0.0
1004,1950,Paraguay,Turkey,0.0,0.0
1005,1950,Paraguay,Egypt,0.0,0.0
1006,1950,Paraguay,Jordan,0.0,0.0
1007,1950,Paraguay,Israel,0.0,0.0
1008,1950,Paraguay,India,0.1,0.0
1009,1950,Paraguay,Sri Lanka,0.0,0.0
1010,1950,Paraguay,Philippines,0.0,0.0
1011,1950,Paraguay,Indonesia,0.0,0.0
1012,1950,Chile,Argentina,13.4,17.6
1013,1950,Chile,Uruguay,0.1,0.40000001
1014,1950,Chile,United Kingdom,28.6,16.1
1015,1950,Chile,Ireland,0.0,0.1
1016,1950,Chile,Netherlands,1.7,1.7
1017,1950,Chile,Belgium,3.7540729,2.117682
1018,1950,Chile,Luxembourg,0.145927,0.082317799
1019,1950,Chile,France,5.0999999,21.1
1020,1950,Chile,Switzerland,3.7,1.7
1021,1950,Chile,Spain,6.5,12.0
1022,1950,Chile,Portugal,0.2,1.7
1023,1950,Chile,Hungary,0.0,0.0
1024,1950,Chile,Czechoslovakia,0.0,0.2
1025,1950,Chile,Italy,2.8,11.3
1026,1950,Chile,Bulgaria,0.0,0.0
1027,1950,Chile,Romania,0.0,0.0
1028,1950,Chile,Russia,0.0,0.0
1029,1950,Chile,Finland,0.30000001,0.0
1030,1950,Chile,Sweden,4.5999999,3.3
1031,1950,Chile,Norway,1.0,0.5
1032,1950,Chile,Denmark,1.2,0.2
1033,1950,Chile,Iceland,0.0,0.0
1034,1950,Chile,Liberia,0.0,0.0
1035,1950,Chile,South Africa,0.40000001,0.0
1036,1950,Chile,Iran,0.0,0.0
1037,1950,Chile,Turkey,0.0,0.0
1038,1950,Chile,Iraq,0.0,0.0
1039,1950,Chile,Lebanon,0.0,0.2
1040,1950,Chile,Jordan,0.0,0.0
1041,1950,Chile,Israel,0.0,0.1
1042,1950,Chile,Saudi Arabia,0.0,0.0
1043,1950,Chile,China,0.1,0.0
1044,1950,Chile,North Korea,0.0,0.0
1045,1950,Chile,South Korea,0.0,0.0
1046,1950,Chile,India,1.7,0.0
1047,1950,Chile,Pakistan,0.0,0.0
1048,1950,Chile,Myanmar,0.0,0.0
1049,1950,Chile,Sri Lanka,0.0,0.0
1050,1950,Chile,Thailand,0.0,0.0
1051,1950,Chile,Philippines,0.0,0.0
1052,1950,Chile,Indonesia,0.0,0.0
1053,1950,Chile,Australia,0.69999999,0.99000001
1054,1950,Chile,New Zealand,0.0,0.22
1055,1950,Argentina,Uruguay,1.3,3.0999999
1056,1950,Argentina,United Kingdom,108.9,267.60001
1057,1950,Argentina,Ireland,0.0,3.2
1058,1950,Argentina,Netherlands,16.0,44.900002
1059,1950,Argentina,Belgium,9.6258287,28.20368
1060,1950,Argentina,Luxembourg,0.3741717,1.096323
1061,1950,Argentina,Switzerland,14.9,28.799999
1062,1950,Argentina,Spain,12.0,10.4
1063,1950,Argentina,Portugal,0.60000002,5.6999998
1064,1950,Argentina,Italy,64.5,77.300003
1065,1950,Argentina,Yugoslavia,8.1000004,13.5
1066,1950,Argentina,Greece,0.0,1.2
1067,1950,Argentina,Finland,10.5,15.9
1068,1950,Argentina,Sweden,21.0,29.1
1069,1950,Argentina,Norway,4.4000001,6.9000001
1070,1950,Argentina,Denmark,2.8,6.5999999
1071,1950,Argentina,Iceland,0.0,0.0
1072,1950,Argentina,South Africa,2.0,3.0
1073,1950,Argentina,Turkey,0.0,0.0
1074,1950,Argentina,Iraq,0.0,0.0
1075,1950,Argentina,Lebanon,0.0,0.2
1076,1950,Argentina,Jordan,0.0,0.0
1077,1950,Argentina,Israel,0.0,3.0
1078,1950,Argentina,Yemen Arab Republic,0.0,0.0
1079,1950,Argentina,India,23.1,0.2
1080,1950,Argentina,Pakistan,3.4000001,0.0
1081,1950,Argentina,Myanmar,0.0,0.0
1082,1950,Argentina,Sri Lanka,0.40000001,0.0
1083,1950,Argentina,Philippines,0.0,0.22
1084,1950,Argentina,Indonesia,1.6,0.0
1085,1950,Argentina,Australia,0.1,0.33000001
1086,1950,Argentina,New Zealand,0.0,0.0
1087,1950,Uruguay,United Kingdom,45.700001,38.0
1088,1950,Uruguay,Ireland,0.0,0.5
1089,1950,Uruguay,Belgium,8.566987,13.76493
1090,1950,Uruguay,Luxembourg,0.33301279,0.53506547
1091,1950,Uruguay,France,14.5,10.2
1092,1950,Uruguay,Switzerland,3.2,6.1999998
1093,1950,Uruguay,Spain,1.7,0.0
1094,1950,Uruguay,Portugal,0.30000001,0.0
1095,1950,Uruguay,Poland,0.40000001,0.5
1096,1950,Uruguay,Hungary,0.0,0.2
1097,1950,Uruguay,Czechoslovakia,1.3,1.0
1098,1950,Uruguay,Italy,7.3000002,7.0
1099,1950,Uruguay,Yugoslavia,1.1,0.0
1100,1950,Uruguay,Greece,0.0,0.69999999
1101,1950,Uruguay,Bulgaria,0.0,0.0
1102,1950,Uruguay,Romania,0.2,0.0
1103,1950,Uruguay,Russia,0.0,0.0
1104,1950,Uruguay,Finland,1.3,0.60000002
1105,1950,Uruguay,Sweden,6.6999998,7.0
1106,1950,Uruguay,Norway,0.30000001,0.1
1107,1950,Uruguay,Iceland,0.0,0.0
1108,1950,Uruguay,Liberia,0.0,0.0
1109,1950,Uruguay,South Africa,1.4,1.0
1110,1950,Uruguay,Iran,0.30000001,0.0
1111,1950,Uruguay,Turkey,0.2,0.1
1112,1950,Uruguay,Iraq,0.0,0.0
1113,1950,Uruguay,Egypt,0.0,0.0
1114,1950,Uruguay,Lebanon,0.0,0.0
1115,1950,Uruguay,Jordan,0.0,0.0
1116,1950,Uruguay,Israel,0.0,1.5
1117,1950,Uruguay,Saudi Arabia,1.4,0.0
1118,1950,Uruguay,China,1.9,0.0
1119,1950,Uruguay,North Korea,0.0,0.0
1120,1950,Uruguay,South Korea,0.0,0.0
1121,1950,Uruguay,India,1.7,0.0
1122,1950,Uruguay,Pakistan,0.0,0.0
1123,1950,Uruguay,Sri Lanka,0.5,0.0
1124,1950,Uruguay,Thailand,0.0,0.0
1125,1950,Uruguay,Philippines,0.0,0.11
1126,1950,Uruguay,Indonesia,0.0,0.0
1127,1950,Uruguay,Australia,0.0,1.1
1128,1950,Uruguay,New Zealand,0.0,0.0
1129,1950,United Kingdom,Ireland,175.0,236.2
1130,1950,United Kingdom,Netherlands,240.10001,203.2
1131,1950,United Kingdom,Belgium,117.2426,181.4469
1132,1950,United Kingdom,Luxembourg,4.5574112,7.0531359
1133,1950,United Kingdom,France,307.29999,114.1
1134,1950,United Kingdom,Switzerland,35.5,85.400002
1135,1950,United Kingdom,Spain,69.699997,27.700001
1136,1950,United Kingdom,Portugal,33.400002,47.0
1137,1950,United Kingdom,Poland,53.400002,22.299999
1138,1950,United Kingdom,Hungary,1.0,5.4000001
1139,1950,United Kingdom,Czechoslovakia,24.5,14.1
1140,1950,United Kingdom,Italy,143.0,81.800003
1141,1950,United Kingdom,Albania,0.0,0.0
